brand,channel,month,month_idx,roas_sudden_z,roas_gradual_z,roas_alert_score,flagged,iroas_z,rroi_z,spend_z,ctr_z,cpc_z,picr_z,impr_share_z,roas_iroas_divergence,roas_rroi_divergence,cpc_z_signed_good,shape_sudden,mix_share_z,brand_spend_z,spend_vs_brand,brand_coincidence,market_coincidence
Aster Wellness,digital_video,2024-08,19,-0.6245194233562736,-0.7650101305777364,-0.6245194233562736,False,1.0846715449231117,-0.1049404649746762,0.9242602863360465,-0.05538958546799089,1.7394572205107717,1.7178042977848638,0.8674474444926583,-1.7091909682793853,-0.5195789583815974,-1.7394572205107717,0,1.5794861723700695,-0.865805475129321,1.7900657614653674,0.2,0.1
Verdant Snacks,display,2024-08,19,0.5460829663335562,0.041647539763243445,0.5460829663335562,True,-0.21237181716695225,-0.7236904411470135,-0.19174988869583473,-1.0567055571933892,1.372588165725229,0.7190607280797559,-0.981972488584551,0.7584547835005084,1.2697734074805698,-1.372588165725229,1,-0.37960418511253036,0.19065003032149824,-0.38239991901733295,0.0,0.125
Crestline Beverages,ooh,2024-08,19,-0.46492527287103846,-1.2065881448343714,-0.46492527287103846,False,-0.3127705729718302,0.033287558529492806,-0.4626109678331626,0.7797495030773245,,-0.29255017644189696,-0.39218249059257276,-0.15215469989920827,-0.4982128314005313,,0,-1.1798323049425041,-0.1692415014500206,-0.293369466383142,0.0,0.13157894736842105
Solstice Foods,paid_search,2024-08,19,-0.11395184729560882,0.0041336095909416965,0.0041336095909416965,False,-1.0383226411654318,-1.5959478510724434,-0.6159938646979431,0.42390317951966977,-0.04926965520254823,0.5562662040928456,0.3038524296112552,0.924370793869823,1.4819960037768345,0.04926965520254823,1,-0.08319259615625911,-0.3885428324470255,-0.22745103225091767,0.3333333333333333,0.07692307692307693
Nimbus Home,retail_media,2024-08,19,-0.07593126561058257,-1.0294178883070912,-0.07593126561058257,False,-0.061302677452004836,-2.5891883851941615,-0.42117452784813125,-0.7363140296657543,0.11217341775449823,-0.3658400679902188,1.082221780869666,-0.014628588158577732,2.513257119583579,-0.11217341775449823,0,0.98170164267256,0.7580823181860374,-1.1792568460341686,0.0,0.125
Ridgeway Grocery,display,2024-08,19,0.4774263023933397,-0.06238653071971116,0.4774263023933397,False,-1.1121219062092995,-1.7931882743877121,0.09498009469237322,-0.05820147736565898,0.5738761393936238,0.7566874388336233,1.159868906569834,1.5895482086026393,2.270614576781052,-0.5738761393936238,1,1.37899418576371,-0.4999638655585635,0.5949439602509367,0.3333333333333333,0.07692307692307693
Nimbus Home,audio,2024-08,19,0.13266926571970425,-0.18065851041743747,0.13266926571970425,False,0.058778161246500586,-1.0170770477945887,-1.7472475418875555,-1.2887283233921547,0.6320550334823204,-0.370684706937845,0.5622039088300945,0.07389110447320366,1.149746313514293,-0.6320550334823204,0,-0.4544792026940317,0.7580823181860374,-2.505329860073593,0.0,0.125
Ridgeway Grocery,social,2024-08,19,-0.08076223553576432,-0.22526026987233852,-0.08076223553576432,False,-0.6036816660078416,-0.30638434979677565,-1.6966389364791636,-0.23666465983212137,0.6986489170529017,-1.2276828273260345,0.17647528938779938,0.5229194304720772,0.2256221142610113,-0.6986489170529017,0,-1.2760395942681386,-0.4999638655585635,-1.1966750709206002,0.3333333333333333,0.07692307692307693
Verdant Snacks,retail_media,2024-08,19,-1.6296741883389214,-0.3882678743457553,-0.3882678743457553,False,1.0801254941910392,0.8211638695250073,-0.4548484035120949,1.1576220054411201,-0.7576727446421679,-0.6064004835633989,1.0400343484135939,-2.709799682529961,-2.450838057863929,0.7576727446421679,1,-0.21521726665301352,0.19065003032149824,-0.6454984338335932,0.0,0.125
Halcyon Personal Care,social,2024-08,19,-0.5404056635324227,-1.3491606415869473,-0.5404056635324227,False,-2.3587232239352516,-0.6393789336139493,1.7597365215196825,,1.3540937703060147,,-0.42620398670455206,1.818317560402829,0.09897327008152657,-1.3540937703060147,0,1.4388202238836216,0.33573743836225456,1.4239990831574278,0.0,0.125
Pinebrook Pet Co.,display,2024-09,20,,,,False,,,,-0.3713161968021372,0.23036816578673103,-0.5867575579884964,0.503654081275412,,,-0.23036816578673103,0,,-8.23499875866495,,0.4,0.15217391304347827
Pinebrook Pet Co.,paid_search,2024-09,20,0.028495809573107718,,0.028495809573107718,False,0.5440641249090566,1.3207354669049571,-5.521823009140272,-0.9219569152212336,0.7760416283244288,0.01903572644171516,-1.0896031065410907,-0.5155683153359489,-1.2922396573318493,-0.7760416283244288,0,1.18847327250405,-8.23499875866495,2.7131757495246784,0.4,0.15217391304347827
Crestline Beverages,ooh,2024-09,20,3.796043058540813,0.3383384375916979,3.796043058540813,True,-1.098899272646494,0.6415697851194961,-0.4267864749468391,0.9928441823182614,,-2.41930999630649,0.5547441152217794,4.894942331187307,3.154473273421317,,1,-1.7202290366857347,0.19084769314375205,-0.6176341680905911,0.2857142857142857,0.13636363636363635
Solstice Foods,affiliate,2024-09,20,-0.6882008809773391,0.18771304109258916,0.18771304109258916,False,0.7159337826747398,0.8752207954008973,-0.11105196651377545,1.8671511245883021,-0.8599918053658321,-0.4276468311070292,-0.33582815905136426,-1.404134663652079,-1.5634216763782365,0.8599918053658321,1,-1.8187582348432765,0.13470413793388125,-0.24575610444765672,0.16666666666666666,0.17777777777777778
Aster Wellness,social,2024-09,20,-0.2253193570089305,-0.03323913880840747,-0.03323913880840747,False,-1.4268083840229964,-0.6350135734643283,0.5573751023990993,-0.6968284572218943,1.0176968731994234,-0.048369599670171626,0.7406991000216301,1.201489027014066,0.40969421645539783,-1.0176968731994234,1,-1.05915237316119,-0.186443809157825,0.7438189115569243,0.2,0.17391304347826086
Aster Wellness,paid_search,2024-09,20,0.4269624507072666,,0.4269624507072666,False,2.8580817720804035,-0.14449804721341356,1.6488653724947766,-1.9783223479329957,0.9907365234398129,-0.027520521343639956,0.6740780395997944,-2.431119321373137,0.5714604979206802,-0.9907365234398129,0,1.0913720135640046,-0.186443809157825,1.8353091816526015,0.2,0.17391304347826086
Solstice Foods,retail_media,2024-09,20,0.20718106279824075,0.09146342118855788,0.20718106279824075,False,0.23759862711146998,-0.7235008181781882,0.5631255333297847,1.9034905124031087,0.07912613479009399,-1.3279610213032529,0.06371487016214594,-0.03041756431322923,0.930681880976429,-0.07912613479009399,1,-0.14134560890356593,0.13470413793388125,0.4284213953959034,0.16666666666666666,0.17777777777777778
Pinebrook Pet Co.,social,2024-09,20,-0.8397140952184493,,-0.8397140952184493,False,0.24452963689090015,1.7589030027405623,-4.44779253146513,-0.1840702361906955,-0.17297056102995012,0.17195752611626544,-0.8169460336010805,-1.0842437321093494,-2.5986170979590115,0.17297056102995012,0,1.721129028241188,-8.23499875866495,3.78720622719982,0.4,0.15217391304347827
Verdant Snacks,paid_search,2024-09,20,,,,False,,,,0.4452603441104089,-0.03272696668700651,0.5632597430025383,0.9085389353179248,,,0.03272696668700651,0,,-0.01857590119582229,,0.2,0.17391304347826086
Pinebrook Pet Co.,retail_media,2024-09,20,1.1836341694767079,,1.1836341694767079,True,-0.8768821028945566,-1.3751571729766794,-6.345182208059642,1.9946226325358143,-0.13181330586316936,0.5761229892245678,-0.01952060239988132,2.0605162723712644,2.5587913424533872,0.13181330586316936,0,-1.0396544565533534,-8.23499875866495,1.8898165506053086,0.2,0.15217391304347827
Crestline Beverages,audio,2024-09,20,1.663099433365011,0.977491446581103,1.663099433365011,True,0.9848766809726857,-0.1335393056039115,-0.43613584616220585,1.1870420553472016,-0.18751578507228986,-1.3435202299751183,0.7580548804882098,0.6782227523923254,1.7966387389689227,0.18751578507228986,1,2.216661675287021,0.19084769314375205,-0.626983539305958,0.2857142857142857,0.13636363636363635
Ridgeway Grocery,affiliate,2024-09,20,0.5657635275689624,0.9811814013206983,0.9811814013206983,True,-0.8064022561021292,2.181082121215393,0.2000813701458044,1.3567480188122025,,-0.10968808239736791,-1.021919846779834,1.3721657836710917,-1.6153185936464305,,0,-1.0751501083467148,-0.02133640346601791,0.2214177736118223,0.0,0.2
Ridgeway Grocery,paid_search,2024-09,20,-0.8302198144274071,0.39760033297793673,0.39760033297793673,False,-0.5314017010859327,0.26740987206662264,-0.10789898427434315,-2.324559494466239,0.19965823284200596,-0.7657332851614684,-1.0031896169679693,-0.29881811334147446,-1.0976296864940298,-0.19965823284200596,1,-1.054667762020017,-0.02133640346601791,-0.08656258080832524,0.0,0.2
Solstice Foods,display,2024-09,20,0.5722920244741714,0.9753607839596669,0.9753607839596669,True,-0.727291149393853,0.6851754460931968,0.3108923968778699,0.34491171880811267,0.049220503493188836,-1.3130372948564553,,1.2995831738680244,-0.11288342161902543,-0.049220503493188836,0,0.19542522832931009,0.13470413793388125,0.17618825894398865,0.16666666666666666,0.17777777777777778
Aster Wellness,retail_media,2024-09,20,-0.13089490276031113,0.18658953086673236,0.18658953086673236,False,-0.693951769423648,-0.4045927806724789,0.6140885081262114,0.01266687775250408,-1.3155992283669053,-0.1362817461633374,-0.48744284261457854,0.5630568666633369,0.27369787791216776,1.3155992283669053,0,-1.0676057230755924,-0.186443809157825,0.8005323172840364,0.2,0.17391304347826086
Ridgeway Grocery,retail_media,2024-09,20,0.6041663111949845,-0.3333717214769396,0.6041663111949845,True,0.3149551090605541,1.1726537827091579,0.23926634272676375,0.25852854017219074,-1.0274889330644008,-1.2785409085844057,0.7532102563289872,0.28921120213443047,-0.5684874715141733,1.0274889330644008,1,-0.5087644367591632,-0.02133640346601791,0.2606027461927817,0.0,0.2
Verdant Snacks,digital_video,2024-09,20,0.05739400431093381,0.48832277313446154,0.48832277313446154,False,-0.15017761919917358,-0.6540290318466943,-0.2645021048426206,1.1016502321822725,-0.1616343875395103,-0.07406153988488273,-0.8866587248134202,0.20757162351010738,0.711423036157628,0.1616343875395103,0,1.3332268418827877,-0.01857590119582229,-0.24592620364679832,0.2,0.17391304347826086
Ridgeway Grocery,display,2024-09,20,-0.7419877246384327,-0.06684783378049375,-0.06684783378049375,False,-0.9272672894333005,-0.8230813796104627,0.7602891840756305,0.6000288219283224,1.1174780057718396,-0.8655517091226673,-0.5561004921151516,0.18527956479486785,0.08109365497203003,-1.1174780057718396,1,1.6869226389518555,-0.02133640346601791,0.7816255875416485,0.0,0.2
Verdant Snacks,display,2024-09,20,1.054088795700791,1.061595887699841,1.061595887699841,True,-0.8804217729535747,0.2769338406436356,-0.45325036001750785,-1.4778035049181075,3.044794674228595,0.385904345456989,-0.16846913192534868,1.9345105686543658,0.7771549550571554,-3.044794674228595,0,0.6473722061855992,-0.01857590119582229,-0.43467445882168554,0.0,0.17391304347826086
Aster Wellness,digital_video,2024-09,20,1.1832045506480249,-0.07001122945340259,1.1832045506480249,True,-0.15437365429506955,-0.7686759158456904,1.7915001459853668,1.7162164515748701,0.7564974886380381,1.0265766052725356,-0.21240951902120886,1.3375782049430944,1.9518804664937153,-0.7564974886380381,1,0.9605437370344259,-0.186443809157825,1.9779439551431919,0.0,0.17391304347826086
Aster Wellness,audio,2024-09,20,0.008825682001157454,0.17976362697993056,0.17976362697993056,False,-0.5602596205559446,-0.5779338199098413,0.2280614112575073,-0.4318426818614218,,-1.3283006018566659,-0.16839030342920974,0.569085302557102,0.5867595019109987,,0,-0.4947338520903826,-0.186443809157825,0.41450522041533233,0.2,0.17391304347826086
Solstice Foods,paid_search,2024-09,20,-1.085936253580824,-0.1613456233538989,-0.1613456233538989,False,-0.1697730026771436,0.040662542822317294,0.8566872489195289,-1.766774166472549,2.076233282841832,-1.034757399061568,-0.1775107078584602,-0.9161632509036803,-1.1265987964031412,-2.076233282841832,1,1.0885373327135355,0.13470413793388125,0.7219831109856476,0.16666666666666666,0.17777777777777778
Crestline Beverages,digital_video,2024-09,20,-0.03294130582774491,-0.07856771433254496,-0.03294130582774491,False,-0.7769537885867934,-0.7299488721325603,-0.604636424854056,0.03241030874454194,0.6873624989241836,1.2010829999890704,-0.7213515688829109,0.7440124827590485,0.6970075663048154,-0.6873624989241836,0,1.1357797725301544,0.19084769314375205,-0.795484117997808,0.42857142857142855,0.13636363636363635
Solstice Foods,digital_video,2024-09,20,-0.16684517342989227,0.18924317955246409,0.18924317955246409,False,0.5445780129367557,0.981349459487415,0.8892996762037623,0.3621581977817002,1.1009171229042485,0.7252663087718393,-0.41611643325892567,-0.7114231863666479,-1.1481946329173074,-1.1009171229042485,0,0.31123283422664705,0.13470413793388125,0.754595538269881,0.16666666666666666,0.17777777777777778
Ridgeway Grocery,audio,2024-09,20,-0.03191121726076591,0.021375057364751014,0.021375057364751014,False,0.23492038266413046,0.1847430824577237,0.8251581862258971,0.339917491338119,-0.04009938760473012,-1.841896438610734,0.19994243794994526,-0.26683159992489636,-0.2166542997184896,0.04009938760473012,1,0.6573523589943365,-0.02133640346601791,0.846494589691915,0.0,0.2
Aster Wellness,display,2024-09,20,-1.2766010308860551,0.43145836666849685,0.43145836666849685,False,-1.0460637688176024,-0.7961985639128306,0.20121506224084218,-1.6459551241184838,2.154591371963929,-2.5714442617876565,-0.034466020998011326,-0.2305372620684527,-0.48040246697322453,-2.154591371963929,1,-1.0987452928572081,-0.186443809157825,0.38765887139866717,0.2,0.17391304347826086
Verdant Snacks,affiliate,2024-09,20,-0.25165141193812235,-0.8802187871076416,-0.25165141193812235,False,-0.881981427041079,1.2500082445848335,-1.188534470158601,,-0.7903148069416517,-0.4038461267274154,-0.6259611806257337,0.6303300151029566,-1.5016596565229559,0.7903148069416517,0,0.18475212476442746,-0.01857590119582229,-1.1699585689627787,0.2,0.17391304347826086
Solstice Foods,tv,2024-09,20,2.410525306750566,1.2427571282834362,2.410525306750566,True,7.080241376281229,5.247675309928732,-0.35574239171253513,8.697209338659762,,4.512026010901707,-0.8896567307617522,-4.669716069530663,-2.8371500031781656,,1,-1.2112833553685998,0.13470413793388125,-0.4904465296464164,0.0,0.17777777777777778
Solstice Foods,social,2024-09,20,-0.6373180718673687,-0.17394560231398376,-0.17394560231398376,False,-0.644994325391083,0.4167826648877368,0.623143336543877,-0.8606161634717343,1.5446311832937722,-0.6889320446463114,0.40356950608527037,0.007676253523714371,-1.0541007367551054,-1.5446311832937722,1,-0.3164275436551567,0.13470413793388125,0.48843919860999574,0.16666666666666666,0.17777777777777778
Ridgeway Grocery,tv,2024-09,20,-1.4012604593547862,-0.0677561921177676,-0.0677561921177676,False,1.0410656537492116,1.7696998920749378,-0.2578255945451316,0.9641971709618428,,-0.12129860941668634,-1.2094578750866392,-2.4423261131039977,-3.170960351429724,,1,-0.9048284484689593,-0.02133640346601791,-0.2364891910791137,0.0,0.2
Ridgeway Grocery,social,2024-09,20,-0.015554363642096431,0.014090033695811474,0.014090033695811474,False,-0.7080196610502835,-0.05338954058216628,-0.26284011704457133,-1.1567110528993996,-0.35943087928373785,-3.996026191804228,0.31952359356956367,0.6924652974081871,0.037835176940069846,0.35943087928373785,1,-1.5392712707275242,-0.02133640346601791,-0.24150371357855344,0.0,0.2
Crestline Beverages,affiliate,2024-09,20,,,,False,,,,,-1.225316657558729,0.6145658805525184,0.15269252911554454,,,1.225316657558729,0,,0.19084769314375205,,0.42857142857142855,0.13636363636363635
Verdant Snacks,retail_media,2024-09,20,0.36758247778524017,0.17942385603160105,0.36758247778524017,False,-0.29860131074886664,0.40695330914576056,-0.5865721886081289,1.5395732687977335,0.7970620598476628,-0.5690903308838219,-0.06994973588437883,0.6661837885341069,-0.039370831360520386,-0.7970620598476628,1,0.19809817156239676,-0.01857590119582229,-0.5679962874123066,0.2,0.17391304347826086
Nimbus Home,audio,2024-09,20,0.6170003744532053,0.28078259036025505,0.6170003744532053,True,-0.22814422138571658,0.14431237832901084,-1.1892404288591816,0.2064455069771144,-0.08668990171026845,-0.7352246009583245,0.5135095210885944,0.8451445958389219,0.4726879961241945,0.08668990171026845,1,-1.2941621581164615,0.41334564640522764,-1.6025860752644092,0.2,0.17391304347826086
Halcyon Personal Care,display,2024-09,20,,,,False,,,,-0.1701703191286019,0.735374961064715,0.4380337649476196,0.9111099001766599,,,-0.735374961064715,0,,-1.2782780335535073,,0.0,0.1956521739130435
Nimbus Home,social,2024-09,20,-0.5727568677002962,-0.8455194160312232,-0.5727568677002962,False,-1.7394048504112665,-2.139131005986591,0.5470319446915901,-0.10171872597706133,0.13598810229291114,-2.265286219713761,-0.4060095270868702,1.1666479827109701,1.566374138286295,-0.13598810229291114,0,0.39656914938587773,0.41334564640522764,0.13368629828636247,0.2,0.17391304347826086
Nimbus Home,digital_video,2024-09,20,2.2629679103909712,0.7419321612798035,2.2629679103909712,True,1.787682936140648,1.6034008340692325,1.5765052123380632,0.502338626782739,0.1007729284733572,-0.159650684754249,-1.1520375659977309,0.4752849742503231,0.6595670763217387,-0.1007729284733572,1,1.1328401947343945,0.41334564640522764,1.1631595659328355,0.0,0.17391304347826086
Halcyon Personal Care,social,2024-09,20,-1.3075453327946325,-0.9284321202673355,-0.9284321202673355,False,-2.29944597539443,-1.9665996696195809,0.7738395323544436,-1.5481049332109775,-1.2557216450892985,-0.8075550347834818,-0.8686416079939876,0.9919006425997976,0.6590543368249484,1.2557216450892985,1,2.6806335318793892,-1.2782780335535073,2.0521175659079507,0.0,0.1956521739130435
Verdant Snacks,social,2024-09,20,-0.6876979368442758,0.19170142142995072,0.19170142142995072,False,-2.6547859465797368,-0.5055785615668499,-0.46570700508683865,-1.4487550862181056,0.18646172758982407,-0.5386008183406485,0.554560563934596,1.9670880097354608,-0.18211937527742594,-0.18646172758982407,1,0.6535807169592599,-0.01857590119582229,-0.44713110389101635,0.2,0.17391304347826086
Halcyon Personal Care,retail_media,2024-09,20,0.2180157578162265,0.29032920894680647,0.29032920894680647,False,-1.0078540231553643,-1.2523311988134112,1.0348274518154794,-0.2094595496123029,-0.9753883574311024,-0.17066858934507026,0.5208878434315771,1.2258697809715908,1.4703469566296377,0.9753883574311024,0,1.791688434938934,-1.2782780335535073,2.313105485368987,0.0,0.1956521739130435
Crestline Beverages,tv,2024-09,20,-1.0072127429942033,-0.4616820858631821,-0.4616820858631821,False,0.28506605689531794,0.04472580241368118,-0.9054718625850344,-0.15590873679800385,,-0.39081441441554354,0.47706837956413645,-1.2922787998895213,-1.0519385454078845,,1,0.23028380080658895,0.19084769314375205,-1.0963195557287864,0.42857142857142855,0.13636363636363635
Pinebrook Pet Co.,digital_video,2024-09,20,3.7667916052156705,,3.7667916052156705,True,-1.9872303479516145,-1.9506115867169491,-4.117968081754255,-1.6699463056231498,-1.438408414703397,0.4996557852169723,0.3828714093907004,5.754021953167285,5.71740319193262,1.438408414703397,0,5.344954178971994,-8.23499875866495,4.117030676910695,0.2,0.15217391304347827
Halcyon Personal Care,digital_video,2024-09,20,0.260946589641063,-0.05667739147325877,0.260946589641063,False,0.6168062975165013,1.363194860731482,2.953638544920227,-0.14725870488239934,-0.7835438959413584,0.526686693514954,-0.4741608305900546,-0.3558597078754383,-1.1022482710904191,0.7835438959413584,1,4.0038918405897865,-1.2782780335535073,4.231916578473735,0.0,0.1956521739130435
Crestline Beverages,paid_search,2024-09,20,-0.27204645777124997,-0.15338924773674234,-0.15338924773674234,False,0.262404243485041,-0.05986338201402256,-0.4169230649728342,0.14933068446054015,1.177309543009893,0.17270528584536293,0.5161146649730531,-0.5344507012562909,-0.21218307575722742,-1.177309543009893,1,1.969699838581582,0.19084769314375205,-0.6077707581165863,0.42857142857142855,0.13636363636363635
Crestline Beverages,retail_media,2024-09,20,-0.4082315634606901,-0.645528876517547,-0.4082315634606901,False,0.3031245187832793,-1.3034060510245888,-0.17622059724342354,-0.7632470281708252,-0.06914848583730387,-1.944190596729406,0.13831110048303646,-0.7113560822439694,0.8951744875638987,0.06914848583730387,0,2.509292352046611,0.19084769314375205,-0.3670682903871756,0.42857142857142855,0.13636363636363635
Nimbus Home,display,2024-09,20,-1.0043403981182277,0.06770223037857424,0.06770223037857424,False,-0.8000391790091426,-1.8438153519903528,0.0685326867211083,-0.34302045321844693,1.0589648778297176,-0.3289234601850375,0.3213661699918158,-0.20430121910908516,0.8394749538721251,-1.0589648778297176,1,0.9406183896107589,0.41334564640522764,-0.34481295968411935,0.2,0.17391304347826086
Halcyon Personal Care,paid_search,2024-09,20,0.06189651050528918,-0.2246110278486733,0.06189651050528918,False,0.5044799614874351,-0.29332884017851873,1.2812608743916236,-0.6807178957640142,1.710892369919143,0.3170777315014987,0.7614053121186397,-0.44258345098214597,0.3552253506838079,-1.710892369919143,0,3.2095395771961726,-1.2782780335535073,2.559538907945131,0.0,0.1956521739130435
Crestline Beverages,social,2024-09,20,3.014329622191166,0.13737807128406945,3.014329622191166,True,-1.893750403028076,-2.130306571850904,-0.7550372125592623,-1.937325612771982,-0.019324010154322543,-2.1081867693068506,-8.085235872306617,4.908080025219242,5.14463619404207,0.019324010154322543,1,0.15181922112479787,0.19084769314375205,-0.9458849057030143,0.2857142857142857,0.13636363636363635
Nimbus Home,retail_media,2024-09,20,-0.14823788430165877,-0.4856582240322798,-0.14823788430165877,False,0.2540552829533693,-1.1574572458518535,0.05942340772315338,-0.46124934252383326,0.5309995601694932,0.7404485265227441,-0.6198600699949437,-0.40229316725502806,1.0092193615501948,-0.5309995601694932,0,0.08232918948367338,0.41334564640522764,-0.3539222386820743,0.2,0.17391304347826086
Pinebrook Pet Co.,affiliate,2024-09,20,-0.10572770702733188,,-0.10572770702733188,False,0.6685585903348905,1.3268561222071154,-4.8497326994259184,0.6263810219475969,0.8074944474927291,0.8897511692290715,0.03390611118336967,-0.7742862973622224,-1.4325838292344473,-0.8074944474927291,0,2.8924505700821763,-8.23499875866495,3.385266059239032,0.4,0.15217391304347827
Halcyon Personal Care,affiliate,2024-09,20,,,,False,,,,-0.6319213870101082,-1.8896099028572404,-0.21989354827513571,,,,1.8896099028572404,0,,-1.2782780335535073,,0.0,0.1956521739130435
Nimbus Home,paid_search,2024-09,20,0.2635246376943055,0.09348710959508372,0.2635246376943055,False,0.558536651650841,1.340052716671103,-0.762014156434573,-0.29984891086037313,0.36969139484710595,-0.5633186991478978,-1.3167494406769384,-0.2950120139565355,-1.0765280789767975,-0.36969139484710595,1,-1.5430124062571215,0.41334564640522764,-1.1753598028398007,0.2,0.17391304347826086
Aster Wellness,paid_search,2024-10,21,0.6223071831849137,,0.6223071831849137,True,1.4937779800990156,0.4732965897461595,-0.40817938210326915,-1.8327210447564497,-1.565860753868325,-0.20823299526203495,-1.3291556818500077,-0.8714707969141019,0.14901059343875422,1.565860753868325,0,-0.20528469434978425,-0.06496308882081898,-0.3432162932824502,0.2,0.17391304347826086
Nimbus Home,display,2024-10,21,0.5764930007915305,-0.009021502463728324,0.5764930007915305,True,0.272076914736972,-0.9253480296056804,0.9851663040925713,0.32071825346159333,0.42401709820777905,-1.1705999650929704,-0.4207832342575796,0.30441608605455855,1.501841030397211,-0.42401709820777905,1,1.8897766484888687,0.04791949708204957,0.9372468070105218,0.0,0.1956521739130435
Crestline Beverages,retail_media,2024-10,21,-0.40709368817616315,-0.33798519512963193,-0.33798519512963193,False,0.34738976469852884,-0.8388451478803818,-1.1171390665175014,-0.18150912409539488,0.8688333077471272,0.46838618348615596,1.7855236665626806,-0.754483452874692,0.43175145970421863,-0.8688333077471272,1,3.905206515418711,-2.1344542460051965,1.0173151794876951,0.2857142857142857,0.1590909090909091
Pinebrook Pet Co.,retail_media,2024-10,21,3.415128882432143,,3.415128882432143,True,4.999684166431361,1.8022513264250515,-6.351455108766054,3.6759205660585783,-2.9365726453164975,5.378254652137307,0.39375552123262003,-1.5845552839992183,1.6128775560070916,2.9365726453164975,0,-2.6922470182363396,1.1469119702388204,-7.498367079004874,0.2,0.15217391304347827
Solstice Foods,social,2024-10,21,-0.3323780746421303,-0.48913134331632396,-0.3323780746421303,False,-0.38817965206529004,-0.8699946419248089,2.1787153421200456,-0.01965953152753812,0.4432924459648739,1.099386277376255,-0.22979681832207277,0.05580157742315972,0.5376165672826786,-0.4432924459648739,0,2.547004701712996,-0.3442671247561558,2.5229824668762015,0.16666666666666666,0.17777777777777778
Halcyon Personal Care,retail_media,2024-10,21,0.6590630050881994,0.42221762827093784,0.6590630050881994,True,1.3971039170957045,-0.2809454445238807,-0.80361818497476,0.6606720260380841,-0.9723647869841681,0.47247594492258704,2.144229981730587,-0.7380409120075051,0.9400084496120801,0.9723647869841681,1,-1.2022258576800526,0.4277616895210779,-1.231379874495838,0.2,0.17391304347826086
Solstice Foods,tv,2024-10,21,1.7656880183353953,1.797700054223328,1.797700054223328,True,3.896745584359918,3.376707600435608,0.1357038060263732,5.325935669280623,,2.3278297822599097,0.16941084092393227,-2.1310575660245226,-1.6110195821002127,,0,-1.083532813584524,-0.3442671247561558,0.47997093078252895,0.0,0.17777777777777778
Nimbus Home,social,2024-10,21,-0.6292841665481929,-0.9301019157969579,-0.6292841665481929,False,-0.11427384926676241,-3.2883738373161977,0.918893327228192,2.142153892777199,-1.0955153107518587,-1.0588427007660777,1.0119887070797182,-0.5150103172814304,2.659089670768005,1.0955153107518587,0,0.876232931818495,0.04791949708204957,0.8709738301461424,0.0,0.1956521739130435
Pinebrook Pet Co.,digital_video,2024-10,21,0.5941776494616017,,0.5941776494616017,True,-1.5351620879403995,-1.494656670982583,-3.498338779014509,-0.9424913055772816,-0.4887969710343889,-1.3811306305890907,0.5781902705554189,2.129339737402001,2.088834320444185,0.4887969710343889,0,3.3172929143557006,1.1469119702388204,-4.6452507492533295,0.4,0.15217391304347827
Pinebrook Pet Co.,social,2024-10,21,3.1701924879694867,,3.1701924879694867,True,6.762318053762222,5.052525708861838,-4.465494794485214,4.603554687872981,-3.6969541563541544,4.5954500901397894,0.3389025861791989,-3.592125565792735,-1.8823332208923511,3.6969541563541544,0,0.016705410500405686,1.1469119702388204,-5.612406764724034,0.2,0.15217391304347827
Pinebrook Pet Co.,affiliate,2024-10,21,0.041522447491521945,,0.041522447491521945,False,0.5733747263207764,1.304893353836527,-4.662859233887443,-0.1070850413876448,0.31080736253621205,-0.20920171450088873,-0.1194529877478423,-0.5318522788292545,-1.2633709063450052,-0.31080736253621205,0,2.024569779589687,1.1469119702388204,-5.809771204126263,0.4,0.15217391304347827
Crestline Beverages,social,2024-10,21,0.48602927549083347,0.6824449712996651,0.6824449712996651,True,0.16459566152386843,-1.433728273299513,-0.3834958956553612,0.7792228284782143,0.6747248633449694,0.5745262979194902,-0.6656020027911963,0.321433613966965,1.9197575487903464,-0.6747248633449694,0,5.756878307819293,-2.1344542460051965,1.7509583503498354,0.2857142857142857,0.1590909090909091
Solstice Foods,display,2024-10,21,0.09076279781284487,0.7125902875158604,0.7125902875158604,True,0.1831337062080122,-0.46373693530933846,0.569697021870372,-0.06359433392878784,-1.9094473165040053,-0.002985987179755582,1.236843198332202,-0.09237090839516733,0.5544997331221834,1.9094473165040053,0,-0.6681772368284378,-0.3442671247561558,0.9139641466265278,0.16666666666666666,0.17777777777777778
Crestline Beverages,ooh,2024-10,21,3.581986409523629,1.5362453767096451,3.581986409523629,True,-0.8849825236427025,-0.29478451924008986,0.256232507466765,-0.3233743029544486,,3.8981612633720957,0.5578603628522361,4.466968933166331,3.876770928763719,,1,2.9405782403818357,-2.1344542460051965,2.3906867534719614,0.14285714285714285,0.1590909090909091
Solstice Foods,digital_video,2024-10,21,-0.8511697763802437,-0.21315134210605663,-0.21315134210605663,False,0.5532480380419652,0.523513318367313,1.8102084363210247,-0.9509215672740317,0.17539170411133764,-0.02663678069214444,1.000369341541879,-1.4044178144222088,-1.3746830947475566,-0.17539170411133764,1,1.248363086652446,-0.3442671247561558,2.1544755610771804,0.16666666666666666,0.17777777777777778
