brand,channel,month,month_idx,spend,revenue,roas,iroas,mas,rroi,ctr,cpc,picr,impression_share,cal_month,log_metric,own_n_hist,own_trailing_trend,detrended,seasonal_index,peer_trailing_trend,global_level,baseline,residual,own_sigma,peer_sigma,global_sigma,sigma,sudden_z,gradual_z,alert_score,alert_source,direction,is_true_spike,flagged,spike_type
Halcyon Personal Care,social,2024-09,20,32825.12196085934,89122.8556361639,2.7150807159965455,2.0922038910223093,68885.14683537034,2.096681338555562,0.012449843891066908,1.0599452864924472,0.13665298818291105,0.5635233789312528,9,0.9988216825928012,20,1.0568161553847357,-0.05799447279193448,0.02893138732375076,1.1178133219175777,1.1080482161418275,1.0857475427084864,-0.08692586011568515,0.1877029344070826,0.15698751998531815,0.1361238187118395,0.17746446293316112,-0.4898212221137719,-0.03161963592418325,-0.03161963592418325,gradual,up,False,False,
Verdant Snacks,social,2024-09,20,17760.011869994287,60666.455959584586,3.41590176874156,2.165658068971705,38280.454170064535,2.2195110584265394,0.010953940637305171,0.9699093789006576,0.10316854862798878,0.5810333936890213,9,1.2284415192896585,20,1.2125024014473111,0.01593911784234736,0.02893138732375076,1.1178133219175777,1.1080482161418275,1.2414337887710618,-0.012992269481403307,0.2811850065672774,0.15698751998531815,0.1361238187118395,0.23978584437329098,-0.05418280430756936,-0.6208130468623178,-0.05418280430756936,sudden,up,True,False,
Halcyon Personal Care,retail_media,2024-09,20,40704.466392373484,148830.43032191653,3.6563660824651385,2.779013332466621,105833.86251226971,2.7323824247910924,,1.3680556412557894,0.14998855790550394,0.6514023334175862,9,1.2964697805443335,20,1.3750081858951986,-0.07853840535086509,0.030670261005316096,1.3786969690065165,1.1080482161418275,1.4056784469005146,-0.1092086663561811,0.08369195117526892,0.09557378114618417,0.1361238187118395,0.08765256116557402,-1.2459267008740111,-0.6854377671439534,-0.6854377671439534,gradual,up,False,False,
Crestline Beverages,tv,2024-09,20,75162.30290787337,116624.61500951476,1.5516370640274535,1.8106997507262996,126570.45575202392,1.5330338203192713,0.005642976338193153,,0.08245471941016917,0.5142632698001284,9,0.439310543915961,20,0.2710777121109976,0.1682328318049634,0.22848897253754327,0.5799094134820303,1.1080482161418275,0.4995666846485409,-0.0602561407325799,0.2416172463420741,0.14100833488895625,0.1361238187118395,0.20808094252436815,-0.2895802950600503,0.03355416886778485,0.03355416886778485,gradual,up,True,False,
Pinebrook Pet Co.,digital_video,2024-09,20,10165.23875171463,35065.4310967249,3.4495432869995506,2.5525731672088123,23424.623493770127,2.380467485528213,0.008596646078101013,1.0402834998837995,0.06720882930986584,0.538046600882347,9,1.2382418417003456,0,,,0.1668618852664451,0.9769900393318224,1.1080482161418275,1.1438519245982675,0.09438991710207811,,0.16113294337374648,0.1361238187118395,0.16113294337374648,0.5857890703525567,,0.5857890703525567,sudden,up,False,True,sudden
Halcyon Personal Care,digital_video,2024-09,20,50979.178948294815,84566.00078925543,1.658834107058212,1.4173306429754413,69069.65938368352,1.4218696772394606,0.007783343648773261,0.9862716377841234,0.06714437670289088,0.558147854416992,9,0.5061150104628974,20,0.5985590780285189,-0.09244406756562151,0.1668618852664451,0.9769900393318224,1.1080482161418275,0.765420963294964,-0.2593059528320666,0.20675504057691355,0.16113294337374648,0.1361238187118395,0.19154767484252452,-1.3537410623503918,-1.1398619023154124,-1.1398619023154124,gradual,up,False,False,
Crestline Beverages,paid_search,2024-09,20,98896.46704720108,309206.5608582191,3.1265683202883445,3.9356268623086996,382116.07181809394,3.6843054751062274,0.04255521540060735,1.7913749868052082,0.10857473391466027,0.7167891887092542,9,1.1399360197897728,20,1.2240955636135329,-0.08415954382376012,-0.009622958888813324,1.4240035055850504,1.1080482161418275,1.2144726047247196,-0.07453658493494686,0.10113493661631459,0.1428101558216071,0.1361238187118395,0.11502667635141209,-0.6479939027989817,-0.7140999657550453,-0.6479939027989817,sudden,up,False,False,
Crestline Beverages,retail_media,2024-09,20,100598.44631513118,330121.3590866729,3.281575125450211,3.0129687475058327,299290.41690338874,2.9464845145553458,0.019820612747248882,1.4538025975032083,0.16477671628299045,0.6659975146653244,9,1.1883235283006108,20,1.1095509381537134,0.07877259014689741,0.030670261005316096,1.3786969690065165,1.1080482161418275,1.1402211991590294,0.04810232914158141,0.06710739620193094,0.09557378114618417,0.1361238187118395,0.08,0.6012791142697677,-0.6366283866690976,0.6012791142697677,sudden,up,False,True,sudden
Nimbus Home,display,2024-09,20,37503.3177847998,87548.64859385476,2.33442409272223,1.8526942519483722,69573.98122790828,1.8129942366013547,0.007105431485475573,0.6264769384849097,0.05411377114135701,0.5263177484395363,9,0.8477652194674601,20,0.916955124534814,-0.0691899050673539,-0.06897068183162777,0.8881107782889965,1.1080482161418275,0.8479844427031862,-0.00021922323572609592,0.1350473145167743,0.1312229921540773,0.1361238187118395,0.13377254039587527,-0.001638776052823285,-0.10981418821587163,-0.001638776052823285,sudden,up,False,False,
Halcyon Personal Care,paid_search,2024-09,20,48142.40245597245,162191.53872482982,3.368995530980375,2.533365993484312,122421.89265367745,2.5054055169011855,0.040359399677380496,1.6041740568609681,0.138214163205973,0.6485091206192246,9,1.2146146379113292,20,1.228264877069409,-0.013650239158079724,-0.009622958888813324,1.4240035055850504,1.1080482161418275,1.2186419181805956,-0.004027280269266464,0.154341652868811,0.1428101558216071,0.1361238187118395,0.15049782051974303,-0.026759724860853693,-0.888764408314035,-0.026759724860853693,sudden,up,False,False,
Crestline Beverages,social,2024-09,20,124451.21047811436,277944.7733809682,2.233363358324641,2.1414282515096614,271642.3073573806,2.22437178297292,0.011393896781581472,0.8367909812251711,0.08947922178735188,0.6188890542553515,9,0.8035086816643991,20,0.8822692019985394,-0.07876052033414027,0.02893138732375076,1.1178133219175777,1.1080482161418275,0.9112005893222902,-0.10769190765789105,0.09486047644278542,0.15698751998531815,0.1361238187118395,0.115569490956963,-0.9318368261913909,-0.38715819821071046,-0.38715819821071046,gradual,up,False,False,
Nimbus Home,retail_media,2024-09,20,32929.07198609763,146287.50238373454,4.442503039426555,3.795943488376227,126335.8347499076,3.7963832822386023,0.021421987941453117,1.3307720657215303,0.12889531108461444,0.6387420162261898,9,1.4912179652167346,20,1.5065721628781517,-0.015354197661417102,0.030670261005316096,1.3786969690065165,1.1080482161418275,1.5372424238834677,-0.046024458666733103,0.18542049762410148,0.09557378114618417,0.1361238187118395,0.1554715921314624,-0.2960313073002824,0.015037835184078703,0.015037835184078703,gradual,up,False,False,
Pinebrook Pet Co.,affiliate,2024-09,20,12209.805729786567,41040.448150255535,3.3612695450292756,2.228080865328256,26396.308623117493,2.0684310818205223,0.032136154785024615,1.2773955702960402,0.13238148686484194,0.5653705060662758,9,1.2123187433937825,0,,,-0.030962837194274995,1.328703623049127,1.1080482161418275,1.297740785854852,-0.08542204246106944,,0.12833326934952713,0.1361238187118395,0.12833326934952713,-0.6656266367563259,,-0.6656266367563259,sudden,up,False,False,
Halcyon Personal Care,affiliate,2024-09,20,40501.10669496209,138573.368005823,3.421471147677554,2.4163813681479853,106844.39237735908,2.5929428889684765,0.03499390774979666,1.2950799040590526,0.1287947397670543,0.5607468257851292,9,1.2300706187218,20,1.4167102125078355,-0.18663959378603545,-0.030962837194274995,1.328703623049127,1.1080482161418275,1.3857473753135605,-0.1556767565917605,0.16141439929338272,0.12833326934952713,0.1361238187118395,0.15038735597876418,-1.0351718439264483,-0.7494024609549106,-0.7494024609549106,gradual,up,False,False,
Nimbus Home,paid_search,2024-09,20,44765.11073731988,185325.17193902333,4.139946688091649,3.2374179867456747,136783.22161920194,3.0979160178383403,0.04470238629054897,1.7025343755604083,0.13547370339259163,,9,1.4206829104817615,20,1.3981183375996633,0.022564572882098233,-0.009622958888813324,1.4240035055850504,1.1080482161418275,1.38849537871085,0.03218753177091149,0.13540656306210053,0.1428101558216071,0.1361238187118395,0.1378744273152694,0.23345541590036958,-0.11887918279880107,0.23345541590036958,sudden,up,False,False,
Aster Wellness,paid_search,2024-10,21,33627.628809181355,141218.44961360536,4.1994768770329856,2.501071078689461,89569.17724376028,2.638652609488526,0.04209146484105533,1.683915395196135,0.13722993238916925,0.677611049374462,10,1.4349599644445583,21,1.3759194986910188,0.059040465753539495,0.06678321345248718,1.4248625166306546,1.1068390668168153,1.442702712143506,-0.007742747698947783,0.12326240675291436,0.13818930931643944,0.1336335871483172,0.12807753661211602,-0.06045359634294626,-0.7816616021138892,-0.06045359634294626,sudden,up,False,False,
Nimbus Home,display,2024-10,21,39462.93442981626,92610.830922775,2.3467801434655295,1.7997867307983486,63806.43613939681,1.6679877558304725,0.005972462278441063,0.7152593183763376,0.05312946436227444,0.526804788357943,10,0.8530442369231236,21,0.8729083631183397,-0.01986412619521616,0.06338150108797763,0.8826575866407019,1.1068390668168153,0.9362898642063173,-0.08324562728319373,0.1350473145167743,0.13688749136297815,0.1336335871483172,0.1356409199510336,-0.6137206037326008,-0.5175346295111108,-0.5175346295111108,gradual,up,False,False,
Crestline Beverages,retail_media,2024-10,21,85069.7395151309,266946.5781162255,3.1379733808723502,2.968128999502941,279102.97160312603,3.075037371525423,,1.4870878323655414,0.1864569147663338,0.6105822558255631,10,1.1435771714425957,21,1.120704390882195,0.022872780560400763,-0.010029142913492809,1.3678237472397352,1.1068390668168153,1.110675247968702,0.032901923473893646,0.06710739620193094,0.09369366281824147,0.1336335871483172,0.08,0.4112740434236706,0.08731558941780972,0.4112740434236706,sudden,up,False,False,
Pinebrook Pet Co.,retail_media,2024-10,21,12728.000877449716,64616.465102192014,5.076717524169363,3.2543220259198615,39594.52459896394,3.026618894178032,0.018581775305331595,1.370726083776931,0.16037370250189883,0.628934567645003,10,1.624664896081631,1,,,-0.010029142913492809,1.3678237472397352,1.1068390668168153,1.3577946043262423,0.2668702917553887,,0.09369366281824147,0.1336335871483172,0.09369366281824147,2.8483280910161084,,2.8483280910161084,sudden,up,False,True,sudden
Solstice Foods,social,2024-10,21,212477.93532615193,575862.560086769,2.71022287186114,2.2387471857727026,463671.2840310602,2.223126959272081,0.011267287093865335,0.9712345545321829,0.07665378080994129,0.5664338846048168,10,0.9970308720492079,21,1.1980655604945203,-0.20103468844531236,0.06578095489054951,1.0717299320610902,1.1068390668168153,1.2638465153850698,-0.26681564333586183,0.18959596022218425,0.1526729712773915,0.1336335871483172,0.1776853186270898,-1.5016189598411946,-1.2113352683327365,-1.2113352683327365,gradual,up,True,False,
Halcyon Personal Care,retail_media,2024-10,21,30912.1367117612,134398.10116696756,4.347745431516317,3.0531381368965795,102027.89464324419,3.037936908666575,0.01949316442261652,1.6483550508196114,0.17437003433700762,0.5367145812536338,10,1.469657419135627,21,1.3750081858951986,0.09464923324042851,-0.010029142913492809,1.3678237472397352,1.1068390668168153,1.3649790429817057,0.10467837615392139,0.08369195117526892,0.09369366281824147,0.1336335871483172,0.0869183097697762,1.2043305539556275,-0.17236515951780246,1.2043305539556275,sudden,up,True,True,sudden
Solstice Foods,tv,2024-10,21,105621.49222013756,195554.5207014107,1.8514652329833938,1.4143506921664024,154622.0212052177,1.4637707764686745,0.0036184105016974994,,0.058675379334900184,0.5532234884344716,10,0.615977343438485,21,0.6501621566792687,-0.03418481324078371,0.05542775401483091,0.5809036184368636,1.1068390668168153,0.7055899106940996,-0.08961256725561462,0.07203819267667104,0.13577391909707226,0.1336335871483172,0.09259810442518757,-0.9677581178566669,-0.11411207724918757,-0.11411207724918757,gradual,up,True,False,
Nimbus Home,social,2024-10,21,27234.678350932154,77764.23847288809,2.855338971544214,2.1633221197245223,60110.555436418224,2.3318234479118045,0.013264242206898215,0.83401869736107,0.09984135925641997,0.5973153234102622,10,1.0491905651475237,21,1.0330765002341569,0.016114064913366866,0.06578095489054951,1.0717299320610902,1.1068390668168153,1.0988574551247063,-0.049666889977182604,0.1331035353999402,0.1526729712773915,0.1336335871483172,0.13941625665073093,-0.3562489136515072,-0.4334629119010158,-0.3562489136515072,sudden,up,False,False,
Pinebrook Pet Co.,digital_video,2024-10,21,11256.206185475337,37794.484972805214,3.3576574869047846,2.4524523254083395,28285.728582487904,2.491179055742335,0.007542630417543222,1.3424985182177214,0.05898433114490942,0.5305493358126318,10,1.2112435543181177,1,,,0.05801740961376926,0.9345877641356504,1.1068390668168153,0.9926051737494196,0.2186383805686981,,0.15950005102178436,0.1336335871483172,0.15950005102178436,1.370773107394409,,1.370773107394409,sudden,up,False,True,sudden
Pinebrook Pet Co.,social,2024-10,21,15172.351182438271,41443.93438362927,2.7315433109404883,2.283368115519273,34018.78836295017,2.3209920478448707,0.013340241487663357,1.0243622020610155,0.08413842157015151,0.6149348911041763,10,1.0048667648291507,1,,,0.06578095489054951,1.0717299320610902,1.1068390668168153,1.1375108869516397,-0.132644122122489,,0.1526729712773915,0.1336335871483172,0.1526729712773915,-0.8688120825361283,,-0.8688120825361283,sudden,up,False,False,
Pinebrook Pet Co.,affiliate,2024-10,21,11525.462341929122,38542.0980698197,3.344082599585203,2.5461221710138937,33635.21159172781,2.5183814374885563,0.032086213348321624,1.1557382139115797,0.1335053589085581,0.5619900965601027,10,1.2071923957502904,1,,,0.003031265036371211,1.3115945213110645,1.1068390668168153,1.3146257863474358,-0.1074333905971454,,0.12833326934952713,0.1336335871483172,0.12833326934952713,-0.8371437207334052,,-0.8371437207334052,sudden,up,False,False,
Crestline Beverages,social,2024-10,21,100860.99978140053,226646.66827605144,2.247118993141754,2.134720035510093,210269.23443798773,2.14743221517241,0.012194356876520235,0.9909535295066266,0.0903440412081676,0.6553520515763098,10,0.8096489482504277,21,0.8262697084825389,-0.01662076023211123,0.06578095489054951,1.0717299320610902,1.1068390668168153,0.8920506633730884,-0.0824017151226607,0.14621806273986115,0.1526729712773915,0.1336335871483172,0.14830029130035483,-0.5556409525573437,-0.8891393038963565,-0.5556409525573437,sudden,up,False,False,
Solstice Foods,display,2024-10,21,129573.6939741685,330936.1091856404,2.5540377759980744,1.9396920065926975,263288.6543447932,1.9697404774009857,0.006133774520325675,0.6026444303861526,0.03694017130759991,0.5122231058232188,10,0.937675548416419,21,0.9631162430328578,-0.02544069461643883,0.06338150108797763,0.8826575866407019,1.1068390668168153,1.0264977441208354,-0.0888221957044164,0.1944795671718819,0.13688749136297815,0.1336335871483172,0.17590147820126778,-0.5049542312702193,0.0923156760092972,0.0923156760092972,gradual,up,True,False,
Crestline Beverages,ooh,2024-10,21,81613.39190723466,188976.08438308095,2.3155033747142797,1.230124743864471,103906.39631251755,1.2424070909066462,0.004660810891735589,,0.07685027517890013,0.43299352985450423,10,0.8396271043827725,21,0.4631115640008871,0.37651554038188545,0.17295949394287968,0.5182304150637562,1.1068390668168153,0.6360710579437667,0.20355604643900582,0.26590501261919747,0.25712548764230975,0.1336335871483172,0.26307290778794334,0.7737628634989939,0.1028654106492177,0.7737628634989939,sudden,up,True,True,sudden
Solstice Foods,digital_video,2024-10,21,106611.67403425011,241261.52821564756,2.2629935267514867,1.6660849837319032,192721.0450777704,1.8190106776268617,0.009757434591254312,1.0749843015835185,0.0908903327220315,0.5719616947972196,10,0.8166885061751424,21,0.849381325160437,-0.032692818985294525,0.05801740961376926,0.9345877641356504,1.1068390668168153,0.9073987347742062,-0.09071022859906375,0.16646504524589545,0.15950005102178436,0.1336335871483172,0.16421827291553703,-0.5523759749057833,-0.9179488080170269,-0.5523759749057833,sudden,up,True,False,
Aster Wellness,social,2024-10,21,51784.18852543767,101065.40918113035,1.951665403262707,1.8925219995463025,120465.29537722879,2.0905046934572837,0.012384944223215576,0.8831565969537236,0.08290894498775413,0.6002635278666936,10,0.6686830610351823,21,0.779626445960228,-0.11094338492504574,0.06578095489054951,1.0717299320610902,1.1068390668168153,0.8454074008507775,-0.1767243398155952,0.10773765218732806,0.1526729712773915,0.1336335871483172,0.12223291640992917,-1.4457999122177503,-0.2482576547436922,-0.2482576547436922,gradual,up,False,False,
Ridgeway Grocery,tv,2024-10,21,76842.38864270343,129507.63010004858,1.6853670531016995,1.4398471834311963,96059.32406556375,1.3245716642067231,0.004285281723373084,,0.0699000295225814,0.573954938423039,10,0.5219833757502452,21,0.7200616623999682,-0.19807828664972293,0.05542775401483091,0.5809036184368636,1.1068390668168153,0.7754894164147991,-0.25350604066455384,0.11156964287073365,0.13577391909707226,0.1336335871483172,0.11937747391148804,-2.123566803336071,-2.3936847886870747,-2.123566803336071,sudden,up,False,False,
Ridgeway Grocery,affiliate,2024-10,21,98227.77047546692,539674.0155969891,5.494108366551763,4.385778167997262,434596.2671794725,4.1040677155051455,,0.7638347567711231,0.17439443283613162,0.5728652656571858,10,1.7036763120056335,21,1.4812451673650064,0.22243114464062708,0.003031265036371211,1.3115945213110645,1.1068390668168153,1.4842764324013777,0.21939987960425578,0.17568705584260275,0.12833326934952713,0.1336335871483172,0.16041164084483642,1.3677304118874871,1.2047088274031412,1.3677304118874871,sudden,up,True,True,sudden
Halcyon Personal Care,social,2024-10,21,24339.569633088362,61424.436549142214,2.523645137325638,1.9527638992412888,42667.87477208994,1.9538734957544994,0.012056294480325646,1.0794447891434473,0.09347538700109323,0.5872713866466823,10,0.9257043394401704,21,1.0362281864339713,-0.11052384699380091,0.06578095489054951,1.0717299320610902,1.1068390668168153,1.1020091413245208,-0.17630480188435038,0.17548076995080183,0.1526729712773915,0.1336335871483172,0.1681234155400243,-1.0486629796215292,-0.7443264605243541,-0.7443264605243541,gradual,up,False,False,
Solstice Foods,paid_search,2024-10,21,159999.98129821877,717544.6023206603,4.484654288698023,3.0614270405435833,431873.28840202995,2.8463230903762766,0.0529884501157687,1.7459393861336474,0.14525938261704943,0.7023984693547767,10,1.500661410867133,21,1.4837080035069443,0.016953407360188688,0.06678321345248718,1.4248625166306546,1.1068390668168153,1.5504912169594316,-0.04982980609229859,0.16173248152467284,0.13818930931643944,0.1336335871483172,0.15413790984459755,-0.32328066562299435,-0.1722843904585575,-0.1722843904585575,gradual,up,True,False,
Solstice Foods,affiliate,2024-10,21,193415.72518341494,584402.223787204,3.021482473738984,2.9334075460188336,546139.7313802704,3.0013138296763526,0.03617362357620462,1.3201739255601006,0.11926541993583133,0.5984118553704156,10,1.105747596286017,21,1.1864021253957155,-0.0806545291096985,0.003031265036371211,1.3115945213110645,1.1068390668168153,1.1894333904320868,-0.0836857941460698,0.16183210447779994,0.12833326934952713,0.1336335871483172,0.15102602862997,-0.5541150416601962,-0.5726285819806699,-0.5541150416601962,sudden,up,True,False,
Crestline Beverages,affiliate,2024-10,21,74843.4690494422,275197.2357049658,3.6769706054534734,2.3521246181311852,166758.5476228466,2.2421456418724053,0.031203512114061336,1.3123063698660629,,0.5645185340033877,10,1.302089208121686,21,1.0413147072732047,0.2607745008484812,0.003031265036371211,1.3115945213110645,1.1068390668168153,1.044345972309576,0.2577432358121099,0.16953606799743726,0.12833326934952713,0.1336335871483172,0.15624484262714367,1.6496111582202932,0.0735363666263722,1.6496111582202932,sudden,up,False,True,sudden
Solstice Foods,retail_media,2024-10,21,196361.90080120414,599523.3806556106,3.053155312763881,2.7482077917348042,454021.87233562075,2.470447702283572,0.022563420872097468,1.431986814255778,0.17637851853604453,0.6148501140189085,10,1.116175584638252,21,1.287867081256868,-0.17169149661861605,-0.010029142913492809,1.3678237472397352,1.1068390668168153,1.2778379383433751,-0.16166235370512316,0.09888966288411581,0.09369366281824147,0.1336335871483172,0.09721353383060796,-1.6629613936966388,-0.5259841624142597,-0.5259841624142597,gradual,up,True,False,
Nimbus Home,digital_video,2024-10,21,37307.56038889591,114448.33108739043,3.0676980723042515,1.7639514167440027,61720.87654350342,1.7613801048689997,0.008025866635106892,1.2480674124796554,0.07005763478418053,0.5248463374453561,10,1.1209274667666258,21,1.2278337619017798,-0.10690629513515404,0.05801740961376926,0.9345877641356504,1.1068390668168153,1.2858511715155492,-0.16492370474892337,0.1510396278740751,0.15950005102178436,0.1336335871483172,0.15376879663140067,-1.0725433791633432,-0.8181982507405898,-0.8181982507405898,gradual,up,False,False,
Aster Wellness,retail_media,2024-10,21,35714.988007959815,126299.1615805574,3.53630698552689,2.8196075164267755,107874.66968373582,2.7603022291763732,0.020041811382173882,1.357793670413457,0.16876621438198272,0.6343908974519153,10,1.2630829581808984,21,1.2436546990228778,0.0194282591580206,-0.010029142913492809,1.3678237472397352,1.1068390668168153,1.233625556109385,0.029457402071513483,0.1202947255078731,0.09369366281824147,0.1336335871483172,0.1117137375434758,0.2636864786665069,-0.44530376170755176,0.2636864786665069,sudden,up,False,False,
Aster Wellness,audio,2024-10,21,43159.13748429152,78260.85505958243,1.813309060869596,1.2302493051468781,45101.42403290794,1.2009264229337995,0.006500311272732634,0.8133557802638118,0.051563267420214644,0.44329420401340824,10,0.5951533865602991,21,0.6510991919076576,-0.05594580534735849,0.0029947097844148923,0.6965645808929725,1.1068390668168153,0.6540939016920725,-0.05894051513177334,0.07936565617968709,0.1444458607964547,0.1336335871483172,0.10035927057219277,-0.5872951725907063,0.008103459787623118,0.008103459787623118,gradual,up,False,False,
Nimbus Home,audio,2024-10,21,46964.314207441006,131678.42726790247,2.8037975107286757,1.997355379562889,89262.2175479705,1.7722689233354687,0.005050227093715457,0.7442806682378431,0.04209181458955616,0.47118950463723214,10,1.0309747521313306,21,1.0551738984767587,-0.02419914634542808,0.0029947097844148923,0.6965645808929725,1.1068390668168153,1.0581686082611736,-0.02719385612984304,0.09840404965072845,0.1444458607964547,0.1336335871483172,0.1132562467945111,-0.2401091056741691,-0.3066340674858673,-0.2401091056741691,sudden,up,False,False,
Verdant Snacks,display,2024-10,21,8908.268670787034,29176.28890341741,3.275191844976059,1.5749754591209835,14835.430431210552,1.6123720450408308,0.006473415529642825,0.7087085132981131,0.06475088996139232,0.5082269109259551,10,1.1863764459901989,21,0.9646897013236649,0.22168674466653393,0.06338150108797763,0.8826575866407019,1.1068390668168153,1.0280712024116425,0.15830524357855635,0.3081727297322432,0.13688749136297815,0.1336335871483172,0.25291942703248027,0.6259117594720257,0.49050548827029566,0.6259117594720257,sudden,up,True,True,sudden
Aster Wellness,digital_video,2024-10,21,,,,,,,0.008846217978270949,1.261051757371769,0.0753680499335184,0.526738616923595,10,,21,0.9068132546281158,,0.05801740961376926,0.9345877641356504,1.1068390668168153,0.964830664241885,,0.13483700508466928,0.15950005102178436,0.1336335871483172,0.14279282635470641,,,,sudden,up,False,False,
Ridgeway Grocery,paid_search,2024-10,21,63798.09343401581,336039.2948976594,5.2672309909262935,4.092811738366252,269586.2495226036,4.203856668827095,0.04806778338280229,1.8079016785043942,0.13511505044540117,0.6959498272149645,10,1.6615047958005198,21,1.8028275958899047,-0.14132280008938491,0.06678321345248718,1.4248625166306546,1.1068390668168153,1.869610809342392,-0.2081060135418722,0.1814301861451357,0.13818930931643944,0.1336335871483172,0.16748151620039498,-1.242561079354388,-0.06662709993754921,-0.06662709993754921,gradual,up,False,False,
Crestline Beverages,paid_search,2024-10,21,90698.6512769185,353804.59281555586,3.9008804192173696,3.7054933242978865,352175.49287269893,3.7178283913791477,0.04533451531008624,1.80640040258292,0.1393943099895251,0.6575169027470517,10,1.3612022761755127,21,1.2240955636135329,0.13710671256197982,0.06678321345248718,1.4248625166306546,1.1068390668168153,1.2908787770660202,0.07032349910949254,0.10113493661631459,0.13818930931643944,0.1336335871483172,0.11308796006796777,0.6218477994229176,-0.28928313325884425,0.6218477994229176,sudden,up,False,True,sudden
Halcyon Personal Care,digital_video,2024-10,21,36481.91157849428,65804.63999087001,1.8037607445345927,1.4066545248202484,48769.415132959955,1.393724036131128,0.008093539522617675,1.1923487911586887,0.0572342215778821,0.557915858136441,10,0.589873787864137,21,0.5216157470474758,0.0682580408166612,0.05801740961376926,0.9345877641356504,1.1068390668168153,0.579633156661245,0.010240631202891981,0.22212828491134515,0.15950005102178436,0.1336335871483172,0.20192562881793844,0.050714865977340644,-0.5000469105870318,0.050714865977340644,sudden,up,False,False,
Halcyon Personal Care,affiliate,2024-10,21,30478.598205919323,122062.8004376881,4.004869240147074,2.2814051928765506,69199.43101720168,2.45859837857075,0.024231616233990252,1.0198323032604422,0.11466341357740925,0.5354406469388692,10,1.3875109308355356,21,1.3439012566534263,0.04360967418210926,0.003031265036371211,1.3115945213110645,1.1068390668168153,1.3469325216897976,0.04057840914573796,0.16141439929338272,0.12833326934952713,0.1336335871483172,0.1507430670534293,0.26918922335151485,-0.29204333789003833,0.26918922335151485,sudden,up,True,False,
Halcyon Personal Care,display,2024-10,21,27120.836004327222,59673.529883888084,2.2002835706969712,1.1697021910423477,35006.3275402152,1.2527500221878856,,0.6644441912583964,,0.5155086777794398,10,0.7885862478292746,21,0.7726836669581563,0.015902580871118288,0.06338150108797763,0.8826575866407019,1.1068390668168153,0.836065168046134,-0.0474789202168594,0.11826530635400925,0.13688749136297815,0.1336335871483172,0.12427246280851534,-0.38205503571629607,0.3399185726588483,0.3399185726588483,gradual,up,False,False,
Crestline Beverages,audio,2024-10,21,86984.73814120056,138718.04337018647,1.5947400237615048,1.6882572496838413,148697.75188563895,1.7681974722693794,0.00508035498362862,0.827085529544766,0.047529979433491285,0.4431318433373824,10,0.4667107284448661,21,0.44902040087674994,0.01769032756811617,0.0029947097844148923,0.6965645808929725,1.1068390668168153,0.45201511066116484,0.014695617783701265,0.13739912720733213,0.1444458607964547,0.1336335871483172,0.13967226707479102,0.10521500145646041,-0.22042790574668336,0.10521500145646041,sudden,up,False,False,
Crestline Beverages,digital_video,2024-10,21,61046.655089870284,193298.45524059635,3.1664053494172713,1.7233438918462611,102979.06555560173,1.7546611588773682,0.007438575983295056,,0.06974481934733096,0.5828160926205777,10,1.1525969852966698,21,0.9445227782954365,0.20807420700123325,0.05801740961376926,0.9345877641356504,1.1068390668168153,1.0025401879092057,0.15005679738746402,0.058799264145884406,0.15950005102178436,0.1336335871483172,0.09128338894456181,1.6438565561867609,0.016157605601685637,1.6438565561867609,sudden,up,False,True,sudden
Verdant Snacks,paid_search,2024-10,21,12291.161666664508,71038.35832618589,5.779629318427458,3.8931274849580846,50131.50480861061,3.9040017945799024,0.05404923769773955,1.8277524682666595,0.15043114749453554,0.6588662833842276,10,1.7543395488678015,21,1.4920959424666624,0.2622436064011391,0.06678321345248718,1.4248625166306546,1.1068390668168153,1.5588791559191497,0.1954603929486518,0.2462144826612837,0.13818930931643944,0.1336335871483172,0.21136765255004364,0.9247412770616563,0.15548916815148844,0.9247412770616563,sudden,up,True,True,sudden
Nimbus Home,paid_search,2024-10,21,46432.872585117155,153861.12474410955,3.3136249423738153,3.0671606943190617,152661.15299113988,3.198064150006357,0.0440422578830562,1.6774729965684565,,0.7427779493226071,10,1.1980427389044572,21,1.3981183375996633,-0.20007559869520608,0.06678321345248718,1.4248625166306546,1.1068390668168153,1.4649015510521506,-0.26685881214769336,0.10859493245603793,0.13818930931643944,0.1336335871483172,0.11814150563681261,-2.258806595609704,-0.5376808581496855,-0.5376808581496855,gradual,up,False,False,
Pinebrook Pet Co.,display,2024-10,21,13735.209817291872,32921.09898033237,2.3968399040316455,1.979193432819956,27365.406243082194,1.8907583721436114,0.006669278493421761,0.6573250604820753,0.0409105011187276,0.4808803005131404,10,0.874151163080529,1,,,0.06338150108797763,0.8826575866407019,1.1068390668168153,0.9460390877286795,-0.07188792464815053,,0.13688749136297815,0.1336335871483172,0.13688749136297815,-0.5251606551655525,,-0.5251606551655525,sudden,up,False,False,
Ridgeway Grocery,retail_media,2024-10,21,81513.73167830613,403686.38685542496,4.9523727909865904,2.74245431969007,220582.72460274023,2.62504090244048,0.019507408737980087,1.1805346373148506,0.16936862330965632,0.6993283471244955,10,1.5998668134427303,21,1.5703870328016987,0.029479780641031628,-0.010029142913492809,1.3678237472397352,1.1068390668168153,1.5603578898882058,0.03950892355452451,0.13892856632751818,0.09369366281824147,0.1336335871483172,0.12433666196968698,0.317757634221809,-0.05901638008245181,0.317757634221809,sudden,up,False,False,
