brand,channel,month,month_idx,spend,revenue,roas,iroas,mas,rroi,ctr,cpc,picr,impression_share
Nimbus Home,display,2024-01,12,38368.872097150874,111969.07955770184,2.9182270272160604,1.9011410195034577,57418.521196886,1.692474734080029,0.006065946196567148,0.7366794926835443,0.04434296808961257,0.46913705352302026
Nimbus Home,display,2024-02,13,41211.53761156227,82819.24428086261,2.0096130617952705,1.9091414884128575,85238.29347084982,1.9464499256014034,0.006524226074141844,0.7160048820303442,0.04217093979229191,0.530497609428359
Nimbus Home,display,2024-03,14,43216.439052589165,105457.64884356849,2.4402206927609034,1.7588761278294478,81155.89459350643,1.8396961387209851,0.005295451119241093,0.7117295505422729,0.04246360611973497,0.4804523940643369
Nimbus Home,display,2024-04,15,45014.35773275067,83062.10869588275,1.8452358953785546,2.0241192547471165,97128.7800629621,2.0838784287968988,0.006070163536322157,0.6534488062504832,0.05279906799335361,0.503291352949017
Nimbus Home,display,2024-05,16,34075.127031038384,61387.67047399799,1.8015390057997769,1.939670376009985,71475.74966508705,2.065680421972291,0.005905316721468613,0.8164324069116057,0.05035976733811477,0.5095851897877719
Nimbus Home,display,2024-06,17,31344.558166254268,71300.33059731482,2.2747275689493422,1.8810253853706993,67500.683986026,2.143167794605989,0.005369802329870655,,0.056550601823220206,0.5150902780550597
Nimbus Home,display,2024-07,18,24562.1730975846,57914.461179634105,2.357872039641692,1.7106660235465885,41863.327907403145,1.8728489994784123,0.006130794157511466,0.7363244714247392,0.05667627606619418,
Nimbus Home,display,2024-08,19,42502.7827045762,84491.4408971701,1.987903744666418,1.8941705886266527,86778.58960153112,1.9966068444812266,0.0060209873217961845,0.7268301811918325,,0.5421464832975089
Nimbus Home,display,2024-09,20,41037.394056640944,70588.78901872909,1.7201089552933233,1.78063462551557,68851.11007887108,1.7558786119700391,0.005758768227906327,0.7773351665804085,0.05418630679441303,0.5142439447275923
Nimbus Home,display,2024-10,21,40983.37862734502,88861.03287076052,2.1682212605934463,1.9740339564895277,78644.80956304536,1.8952625446675728,0.006242385145579129,0.7362581945552192,0.04206266540842174,0.4894725703674056
Nimbus Home,display,2024-11,22,46621.65676759069,174076.45196221262,3.7338109374787996,2.981160135527447,151247.64325490064,2.6658317789376835,0.008731033610020792,0.5178126040725837,0.1211452874329434,0.47504066138309115
Nimbus Home,display,2024-12,23,47210.92980201262,79508.79568384812,1.6841184026089362,1.774995057645835,86462.6885116212,2.1314663051131912,0.005967901093211946,0.6227762142250747,0.057712369194628126,0.45939229670896214
Nimbus Home,display,2025-01,24,37700.86045744876,89624.83377545186,2.3772622875970515,2.0046069582150094,67928.6380250051,2.096180195278626,0.006264513212486444,0.7366284560549764,0.048726303538532585,0.4670969966078486
Nimbus Home,display,2025-02,25,43906.298624731404,85259.5559537078,1.941852504635475,1.9761869647549914,89311.77601340192,1.9471253846325935,0.006172853773416916,0.8711380725400716,0.0434860011359791,0.51381075790285
Nimbus Home,display,2025-03,26,45395.05099547701,152426.91406007452,3.3577870432453474,1.9879939414469792,88934.15243274844,1.9426542527615003,0.006681899125876829,0.6646283648015154,0.052333088309877845,0.49154546318455855
Nimbus Home,display,2025-04,27,41407.92537472745,89578.52280005676,2.163318301735767,2.038070865320175,79042.2642232633,1.9439729188588686,0.00532093059436956,0.6910398196318744,0.039949421120618694,0.4724974267719935
Nimbus Home,display,2025-05,28,47412.3830474303,93107.68109437852,1.963784039313857,1.8400157486585749,90323.75875677387,1.9166368260572098,0.0051601798150529695,0.7653051980259651,0.04553615897501161,0.4869986495818266
Nimbus Home,display,2025-06,29,43258.687863319,98098.03058406063,2.2677070301811533,1.8386307645316664,77004.10851373618,1.830837514659589,0.006145168992379269,0.7703235732700604,0.05470055811136448,0.5406724947815791
Nimbus Home,display,2025-07,30,46171.171393441415,97459.38777689415,2.110827705591593,1.8952065525081816,77172.58394468721,1.7398973508805882,0.006279401805058946,0.7451034324473852,0.05045474951793161,0.4918010935776952
Nimbus Home,display,2025-08,31,42692.982095908206,83424.94947857241,1.954067047627672,1.7824296317861348,69624.70950618801,1.6687998667491941,0.007416756621007392,0.5954517187774537,0.04713930894298521,0.485600216773322
Nimbus Home,display,2025-09,32,41314.741477393865,118109.29712615848,2.8587688777088003,1.9792619621138847,94205.35317375493,2.028566146104186,0.006381611915951412,0.7360171076255496,0.056042579774238634,0.5349313397966885
Nimbus Home,display,2025-10,33,42490.64484055401,83762.07946007069,1.9713063846027188,1.8578654262199181,69931.61426094611,1.7696893544631878,0.005497891414187254,0.6218586919427781,0.04414090590741318,0.5116816646987328
Nimbus Home,display,2025-11,34,43675.42669279338,76113.85342892553,1.7427157372565436,2.0912909789845706,92980.64649027456,2.0625403066590384,0.00650364274816652,0.6445872201785353,0.051737718449262726,0.5011082471269729
Nimbus Home,display,2025-12,35,48572.31744587831,115633.44202746297,2.380644945679347,2.0868113682326856,106430.8503443449,2.069652519299582,0.005513482490457328,0.7394345065067464,0.04710017635429121,0.48503400590630286
Nimbus Home,paid_search,2023-01,0,40325.12930763055,205494.8199215999,5.09594943524992,3.8026374701075123,155234.87655587174,3.849581618737607,0.0435462400553,1.5613183149708538,0.13119467170114107,0.7752902840875792
Nimbus Home,paid_search,2023-02,1,38948.929354069296,206853.3592314726,5.310886914273063,3.304384708123292,119170.0935299511,3.296629518542369,0.047575268096868205,1.7390951930922482,0.13176346047016824,0.7187163551247316
Nimbus Home,paid_search,2023-03,2,34059.10782248197,197708.62827951415,5.804868093139223,3.2311031062731876,109636.1823716272,3.3132448232676848,0.04647776583776064,2.160732746582833,0.12191774403188865,0.7211675845669294
Nimbus Home,paid_search,2023-04,3,42698.028007911715,242527.18533508136,5.680055886659271,3.674294090120888,149036.05993064312,3.3500097370810424,0.04140734552527153,1.4112359347342733,0.1500546980619974,0.704998660419213
Nimbus Home,paid_search,2023-05,4,39821.948877425726,241568.80262417434,6.066222508791249,3.6513446229203357,180177.26722073034,4.056635991682188,0.05342405312024966,1.7261274598891923,0.1566756669547074,0.6932858743422404
Nimbus Home,paid_search,2023-06,5,45316.104210432386,272638.49792027316,6.016371059926817,3.7524993091768843,181531.1975539262,4.006540035517188,0.046171622686243904,1.981704985632328,0.18053868030608358,0.7346368151742338
Nimbus Home,paid_search,2023-07,6,45553.47119391121,265796.32878565864,5.834820526721697,3.224538018028503,137397.11229770206,3.515795087870366,0.045047180685481164,1.5685529691407354,0.16344976979965484,0.7396320347031904
Nimbus Home,paid_search,2023-08,7,43305.94265413396,255194.65150275166,5.892832157953059,3.7491947180781544,149916.1604735863,3.4814869820012713,0.05216391942608316,2.3988749370767706,0.14425983800448786,0.6559091686717718
Nimbus Home,paid_search,2023-09,8,41650.251036668524,221478.7452677832,5.31758488256878,3.5951480253756536,144580.7687249367,3.3783764448570466,0.04985227785428141,1.4281005592538767,0.13650018365307132,0.7378974182534199
Nimbus Home,paid_search,2023-10,9,42211.68714218539,201903.06191963685,4.783108081881418,3.932297864779499,145522.55228248177,3.45508775947235,0.04460588513017855,,0.14668491388421084,0.7182168156309113
Nimbus Home,paid_search,2023-11,10,44483.20580053306,269977.85663945385,6.069208632355777,3.2871885361151416,137924.2766238393,3.244105864257903,0.047477741816986996,2.161753668089861,0.13953478113974682,0.7344451665280582
Nimbus Home,paid_search,2023-12,11,45489.24205101893,288047.36127453635,6.3322084142768045,3.7476815900592433,160702.54287139856,3.4292633910586137,0.04043374291857809,2.027535215293219,0.1668774319500151,0.7165079007547284
Nimbus Home,paid_search,2024-01,12,39236.746308095724,284593.999176614,7.253251758999539,3.7213693853616348,156713.52915303814,3.7231003196260026,0.04220666713061406,1.809457509557922,0.15679131219762446,0.6577775793611663
Nimbus Home,paid_search,2024-02,13,38475.46875779238,222041.60294446198,5.770991494404917,3.109805109252116,115636.64406467744,3.3086403950081866,0.03589612478912835,1.9172722242977018,0.12662514233779137,0.6601284996452491
Nimbus Home,paid_search,2024-03,14,46009.620994477926,234795.21690795547,5.103176505977643,3.306206690397589,142794.76383519417,3.2620537789160977,0.05084080052433169,1.6912377377508998,0.12891158199997418,0.7668642991281158
Nimbus Home,paid_search,2024-04,15,42838.61055822319,224429.99756898545,5.23896537829947,3.76120040657594,144740.24298727277,3.2490498373311416,0.037219072968266174,2.0059506840293486,0.16496218256215328,0.7088908237847116
Nimbus Home,paid_search,2024-05,16,53059.03887496694,291678.9129752118,5.497252101805879,3.3636154608670514,162437.0555343965,3.1333275534827685,0.0481725816210038,1.6540042198169094,0.14527260891235494,0.6521128047197802
Nimbus Home,paid_search,2024-06,17,55193.66692351975,306941.09399548516,5.561165095640492,3.3044229032363557,181417.60394446805,3.2601913845520203,0.04141299832444236,1.8000208456186213,0.13616008941647806,0.7122912843964665
Nimbus Home,paid_search,2024-07,18,58826.63142194775,301326.32732095435,5.122277445390693,3.6936750109909506,213578.88299813116,3.4480632800242885,0.040803397213827315,2.0437994826349732,0.16141888591034842,0.6874397263128208
Nimbus Home,paid_search,2024-08,19,42580.32676634358,258143.97072146327,6.062517371884188,3.7249932512977777,173677.04370541737,3.8308012246724874,0.044130864027527986,1.65492443380944,0.1336375291606933,0.638364627949526
Nimbus Home,paid_search,2024-09,20,44265.003974639156,249625.68045230486,5.639346165998843,3.724447615324911,156770.4271317659,3.6668720052365673,0.04621496705004469,1.7838229455312635,0.1353777963389147,0.6242624834380915
Nimbus Home,paid_search,2024-10,21,45278.42456146797,236519.4076257417,5.223666899113363,3.288939382659284,162086.56099670817,3.6719534895011745,0.047840527584724186,1.880639957124405,0.13246279819467804,0.6460952897990133
Nimbus Home,paid_search,2024-11,22,45934.32076964782,263220.9374437117,5.730376176970513,3.4617805282129863,162319.3566518073,3.544517971073259,0.05372216424053764,1.6177022934955694,0.1106355783013314,0.7095776700763002
Nimbus Home,paid_search,2024-12,23,45591.81970890948,308819.7586502996,6.773578256407049,3.7359039574794908,170263.50490101977,3.6634116226127444,0.0466430481870885,2.0784509668677917,0.15529915071091105,0.6983194928177962
Nimbus Home,paid_search,2025-01,24,39156.36136874204,217210.05729099057,5.547248255410837,3.3198555864386594,110699.55715415358,3.1499184935616746,0.049145339792555136,1.9141296876963698,0.12109220590207195,0.691333523720183
Nimbus Home,paid_search,2025-02,25,45363.87260581527,461409.97449691314,10.171309193690051,5.277191905784549,215919.4661150252,4.168160629857065,0.07108082294551672,1.0915773259597075,0.2409053250756273,0.7100349844773501
Nimbus Home,paid_search,2025-03,26,42540.72515969352,375018.57917995297,8.815519194187962,4.062566877292177,183385.6246453765,4.103862741503604,0.048329136600426856,1.841331082866142,0.12804449192422837,0.7213589447898842
Nimbus Home,paid_search,2025-04,27,42546.70288656001,282272.90962676046,6.63442500772315,3.8775677229229477,184497.52238049958,4.415921402601489,0.04569502204095061,1.7119826133942522,0.1527620214082523,0.6301481579375969
Nimbus Home,paid_search,2025-05,28,49678.03240939986,259296.36558889033,5.2195377516567545,3.2065591324537066,161948.30459011282,3.685410478478346,0.04296320575941306,1.7322650722178277,0.13885253749416546,0.6895386673497771
Nimbus Home,paid_search,2025-06,29,48605.52175213058,328958.39989510836,6.767922409570446,2.897979829917819,149717.9528594869,3.3674220275907114,0.04457015917023404,1.8642524073611768,0.14025923776530583,0.6716145586474555
Nimbus Home,paid_search,2025-07,30,44813.436823549506,259832.13875534607,5.7980855112367555,3.1403100014802017,136211.90169127227,3.091764444844431,0.044721616688127665,1.7232577618744818,0.1144464751021964,0.6581419161791427
Nimbus Home,paid_search,2025-08,31,42407.09790811453,282544.95753089007,6.662680812138894,3.804711431491714,156623.96838569007,3.4399657310689475,0.05477146668263721,1.7907280750764898,0.1708521510380713,0.6811075826557546
Nimbus Home,paid_search,2025-09,32,50062.51645793693,474205.10995750374,9.472258757826047,5.002739027118445,237512.70375585387,4.193168432483095,0.0645012128454047,1.3662612941889256,0.17114742341978206,
Nimbus Home,paid_search,2025-10,33,44543.20594243054,405180.3876283027,9.096345425876493,5.443478167453781,262133.46051569367,5.2184885319831364,0.06680547722828348,1.4754817366729645,0.24606868459430528,0.6907393268979769
Nimbus Home,paid_search,2025-11,34,47242.333007774534,269452.3892040877,5.703621562460616,3.4404029110414647,167051.6017198766,4.247484022388841,0.041786994105623816,1.8419221875775926,0.14629851854487128,0.650894108596206
Nimbus Home,paid_search,2025-12,35,47442.769343290056,264874.6072848358,5.583034273742235,3.3095754118911094,154101.34805030614,3.833088113281537,0.04849252431682647,,0.1397080271716297,0.6832923863889366
Nimbus Home,retail_media,2023-01,0,33607.930818314024,176054.98073374332,5.238495094669898,3.1965823382696836,114708.9041938924,3.4131498548367607,0.0207841785249515,1.4400462810037542,0.12910801297881588,0.6324049244706682
Nimbus Home,retail_media,2023-02,1,28047.37089292474,132961.42125722743,4.740601953916772,3.754597217540919,114309.28834305855,3.8768505690881843,0.020006654261877505,1.1871264420850847,0.20597757055993224,0.7052166089176347
Nimbus Home,retail_media,2023-03,2,33903.83749485395,145401.96723615125,4.288658098311759,3.4222612219573305,109426.32435346088,3.4342757478615296,0.0209040342278223,1.45164246395464,0.16113105172919506,0.6855832127031352
Nimbus Home,retail_media,2023-04,3,32836.497314732806,121999.78022346286,3.7153713154638153,3.6854227165868063,123313.2510366543,3.713848840671357,0.017342664327037318,1.2639424522413414,0.16476894102166473,0.6469158295821286
Nimbus Home,retail_media,2023-05,4,34561.1020569867,165510.3082996506,4.788918710599735,3.689754783933562,133301.62488295493,3.710774817591985,0.018488005271046156,1.810065711447454,0.14753123974450386,0.6061596550352828
Nimbus Home,retail_media,2023-06,5,35781.543720973976,153669.90229981023,4.294669439030769,3.9104307301834855,134315.0043580806,3.7747217518750165,0.01978488038314578,,0.18185502710180312,0.6248164253840696
Nimbus Home,retail_media,2023-07,6,30973.963394395716,153110.31663144953,4.943194213858747,3.8671282223535277,118365.64743577153,3.81502081309994,0.02125735677601098,1.426671663355326,0.12431176015378227,0.66910864419797
Nimbus Home,retail_media,2023-08,7,31326.44735985617,153369.89490195885,4.895859819026188,3.4526531648036203,128190.18527558859,3.9702867054834767,0.019269608556293324,1.2483243070054304,0.16051279626680487,0.6269698662926373
Nimbus Home,retail_media,2023-09,8,31003.467295157727,131514.03497533547,4.241913774459541,3.552842970924422,111972.91452034336,3.749681671547814,0.019746976632867286,1.3345367463116786,0.2085087036995426,0.6796554717142318
Nimbus Home,retail_media,2023-10,9,31252.080683504013,175081.92978603294,5.602248744943487,3.2840145285631404,110144.07542607677,3.655365646049978,0.022035961510652374,1.2304353138939652,0.15283017440372482,0.6618541997535063
Nimbus Home,retail_media,2023-11,10,34258.22854498851,196889.48356251325,5.747217294202895,4.171924504727578,138036.40900845025,3.8447755091688913,0.023032411875780926,1.5443845941347316,0.16032957181060745,0.6595810973297918
Nimbus Home,retail_media,2023-12,11,33211.68867506847,204908.20455112527,6.169761693115799,3.936633256801599,131179.72538779047,3.8806171344345484,0.021594649556533754,1.3638000986627885,0.17344174415292074,0.6715876940475309
Nimbus Home,retail_media,2024-01,12,29497.47721209114,197373.31619954132,6.69119310713925,5.083247150767235,130726.67446134596,4.254894620990845,0.027111810451196323,1.3017685974666526,0.1790111914902586,0.6664077732191179
Nimbus Home,retail_media,2024-02,13,32633.10949774247,200102.92034895395,6.131898658410009,4.701433714285151,153115.0078206085,4.49152794956146,0.02644795155622796,1.0360047757318007,0.2341491005972147,0.6227925550481301
Nimbus Home,retail_media,2024-03,14,33159.37381267712,224469.1426050455,6.769402337725357,4.671218876632297,170396.44007549775,4.907987765942856,0.030298565995788337,0.9626993696482712,0.30417338334197597,0.639496316723955
Nimbus Home,retail_media,2024-04,15,27614.73391183391,130815.452541179,4.737161435588551,4.0012824684395625,130696.29603497164,4.805852898632862,0.020646950596296267,1.5924764197936585,0.16377618974799293,0.7306709102540391
Nimbus Home,retail_media,2024-05,16,25109.414771758566,113733.8462830427,4.529529951887334,3.6179706453535663,99971.72759620589,4.363177873130489,0.019406829625842607,1.2703632825879838,0.16728388215323078,0.61190652523373
Nimbus Home,retail_media,2024-06,17,25943.788994655046,134330.13441014205,5.177737701991672,3.6281323004111585,99444.40157459266,4.042701063494083,0.01901102951030758,1.1692094476702635,0.1534295779232224,0.6347588194850474
Nimbus Home,retail_media,2024-07,18,48331.25464541717,216920.34536019975,4.488200170917111,3.6084469151872147,175141.2961347766,3.7371644398279886,0.02359292094133701,1.4580446432301133,0.16617574652304654,0.6855745580088031
Nimbus Home,retail_media,2024-08,19,33967.79843333564,165612.4323356235,4.875571569957657,3.760388323022976,121746.09289142529,3.64186530969759,0.01960165852113922,1.2489946100072724,0.16107429115833502,0.6448445862823274
Nimbus Home,retail_media,2024-09,20,32845.716164546895,149061.358709656,4.538228302372968,3.73114206609841,120990.73583954292,3.6517508498180105,0.018158356367577552,1.3398070313543697,0.19052465381730646,0.6241347309001627
Nimbus Home,retail_media,2024-10,21,36108.06643399039,189017.78544896157,5.2347800399256315,3.2157399355767904,121948.72284620411,3.4799497477712347,0.020998941438355387,1.5336194186666354,0.17453078708078454,0.6083885094228747
Nimbus Home,retail_media,2024-11,22,35849.50120825536,170169.8226329522,4.7467835506109015,3.8786128727245233,130581.27133194057,3.5976778353102987,0.024030209297643268,1.2899617853045344,0.1553890538410578,0.6676564595235503
Nimbus Home,retail_media,2024-12,23,37858.950964908494,136609.51234403,3.608380815164517,3.463807019723673,141300.06039475385,3.643327967782188,0.020162273062310318,1.5285464391196892,0.1192898587197723,0.6840062029411896
Nimbus Home,retail_media,2025-01,24,32803.77319408273,147121.83206762123,4.4849057819409515,3.4788496458134928,105479.4282266979,3.4042320369977737,0.022620793934365075,1.3078043895042872,0.17434925042675317,0.6971266078637315
Nimbus Home,retail_media,2025-02,25,34318.56283873325,257201.29157105729,7.494523963013102,6.490364432630172,193188.3399888793,4.767108467258165,0.03210306465675267,1.1157615924991968,0.32272817805242054,0.6517504794172023
Nimbus Home,retail_media,2025-03,26,,,,,,,0.019041120236029784,1.5983670854885863,0.1433293111474122,0.6848650106400029
Nimbus Home,retail_media,2025-04,27,37291.30489174534,168069.88671022214,4.506945712897953,3.5103721311170055,114577.53875319063,3.7492635176895064,0.01866686763637701,1.3355359815122494,0.1258851023234711,0.6172815935161898
Nimbus Home,retail_media,2025-05,28,37760.00156342798,200376.31883692642,5.306576020669413,3.7088273132105725,125484.12548504138,3.388331550042845,0.023542003065449055,1.2045847511517225,0.1720535146980276,0.6554836967221589
Nimbus Home,retail_media,2025-06,29,37200.32252720581,217161.02337421646,5.837611306068637,4.862301325277352,198026.32049523864,4.473085711059179,,1.0208513374081856,0.2609579612221851,0.6283535675849014
Nimbus Home,retail_media,2025-07,30,35311.40061532962,263266.2950237122,7.4555608227395345,5.598877081443957,194563.73215914253,5.035253442530341,0.02783222090053384,1.032621121985914,0.23853228706901386,0.6556743871208257
Nimbus Home,retail_media,2025-08,31,36463.98006327049,162912.54654257532,4.467766444033195,3.5742578321872305,132630.74351123234,4.349021677574965,0.02355778070042313,1.5704925336774687,0.15141596695606638,0.6748618794488689
Nimbus Home,retail_media,2025-09,32,37691.08622262247,212524.6341303563,5.638591386702924,3.579236003142031,148001.45167158972,4.185467708847412,0.018081467436763005,1.2114240334306476,0.1642880192386538,0.6857126561508725
Nimbus Home,retail_media,2025-10,33,37660.57373846646,162801.78427451276,4.322870527812146,3.4009230608143906,141654.18572455645,3.769604384331042,0.019537801553004126,1.534519159924271,0.185322578281265,0.6186112535809378
Nimbus Home,retail_media,2025-11,34,38343.86148856471,185639.07518499496,4.841428796636929,3.2921128536383515,121238.09748639041,3.434725828032685,0.021743425100381346,1.2263945077004224,0.1596517615115631,0.6925266512247548
Nimbus Home,retail_media,2025-12,35,41534.53415370351,179412.7297548066,4.3196037564997924,3.649071669495834,168558.55536118153,3.8196056310014894,0.02130110292448645,1.2846678160210965,0.15808412626253518,0.6347638571496637
Nimbus Home,social,2023-01,0,31351.170157009277,106973.83450620767,3.412116165695691,2.373791408843525,77061.6142607389,2.4580139712427926,0.012863187166007081,0.9831863918525336,0.09680385926025212,0.638678287735965
Nimbus Home,social,2023-02,1,34847.23173637612,87749.28649649973,2.5181135523284777,2.5009740440077546,88166.12546049521,2.5084570052444954,0.012737921246943958,0.9410548735216661,0.09599848490406146,0.6275878158429348
Nimbus Home,social,2023-03,2,36692.56995777085,86119.83261359009,2.3470646158801256,2.4318849420375406,90499.46466815057,2.4774727663555973,0.013273879887794451,1.050278343302005,0.08763891450422602,0.6140456771907751
Nimbus Home,social,2023-04,3,35370.54283784375,100002.54038633048,2.8272831673743917,2.518590204504117,99258.91295361954,2.683055599425511,0.013396632828338325,1.049153092163488,0.075952013882658,0.6099685565811358
Nimbus Home,social,2023-05,4,35162.55181546411,102489.06218210013,2.914721966709667,2.3349939415278333,87649.71881071955,2.55015725240861,0.011973854521504495,0.9811642718206741,0.08903853579579109,0.6551422250169975
Nimbus Home,social,2023-06,5,34639.511932157795,100156.44300205872,2.8913930195730586,2.413200162945468,77152.73315727014,2.3961745645074477,0.010476565466429498,0.9525581691689129,0.08126981247761435,0.6155676094987352
Nimbus Home,social,2023-07,6,35312.73223988953,88097.02853170602,2.49476670151824,2.2946942668711907,77014.43712417794,2.252556284603347,0.010447998433207963,0.9262764683640266,0.10089000484875334,0.5973949745829885
Nimbus Home,social,2023-08,7,33041.21793475394,101477.89300747211,3.0712515866654546,2.2956665772859592,77885.43502888981,2.295978227290672,0.013734099750240328,1.0038164830496157,0.08967181663404881,0.5749092645463221
Nimbus Home,social,2023-09,8,38101.963177582584,96042.41623747132,2.5206684440338285,2.3812267483437557,86318.84126295672,2.2669109775956917,0.01288355115805613,1.041507618886437,0.10991406274628544,0.5898507005942205
Nimbus Home,social,2023-10,9,38733.18475301314,94206.56022835811,2.4321924682692035,2.381148396537157,89493.02140134943,2.310837992432594,0.01212306194599518,0.9557749391875823,0.09830224917692698,0.5694008192676343
Nimbus Home,social,2023-11,10,45027.50564022641,122225.05153169902,2.714453083594893,2.286492163244424,95375.22127564027,2.1860867212437505,0.011489594782506343,0.9937262913639037,0.09949167626211057,0.6033229018365576
Nimbus Home,social,2023-12,11,42011.92876066985,132348.0864155503,3.15025018654821,2.8503579405562154,117268.56678247017,2.5605204926732226,0.012037928331456059,0.9196844907305648,0.09252589284755158,
Nimbus Home,social,2024-01,12,33257.546259722316,129756.67111058328,3.901570792302543,2.6006085080878005,89471.25199827249,2.596046616177498,0.01202978996774723,0.8249370056784228,0.09228211481922509,0.5416033695861668
Nimbus Home,social,2024-02,13,32745.08680524806,97465.1775748712,2.9764824920009203,2.1829224028140692,77403.37542117234,2.514603901176206,0.011602618195606297,0.8595135156581333,0.09733926119107404,0.6006338241427011
Nimbus Home,social,2024-03,14,29560.56339047682,85252.26197956008,2.883986372432428,2.597711865180245,76846.55463780073,2.570592677151362,0.011189816874672555,1.0256056397572517,0.10053741314868087,0.6198795156606874
Nimbus Home,social,2024-04,15,35129.76490933809,105565.4058887839,3.0050131608117545,2.282208893225864,94649.4970063781,2.6092587417417956,0.014899659122971877,0.9934286932290451,,0.6051001879005237
Nimbus Home,social,2024-05,16,32566.586692370147,92447.3629505557,2.838718218271696,2.4920440507859465,80662.76119073508,2.5448964919172576,0.01227743032160331,1.1137448467055682,0.09547680626046492,0.5721105665277826
Nimbus Home,social,2024-06,17,29644.60787142157,92793.72926626093,3.130205994585521,2.4020736757464936,91935.43139211612,2.8949795632724107,0.011294616418100183,0.9553443271547589,0.12326544717521165,0.6393812556497439
Nimbus Home,social,2024-07,18,22741.598427498524,62005.91678908755,2.726541715472017,2.447499081424396,60303.772534507254,2.70663863899427,0.010534973019297728,1.0358103626016628,0.08903654176562592,0.5795446911660916
Nimbus Home,social,2024-08,19,37894.95356036822,89100.30466928404,2.3512445932238335,2.4339003679155384,95971.45529509221,2.670128876843015,0.011160014796668873,1.0843800038763203,0.0872820178437935,0.5643317245683764
Nimbus Home,social,2024-09,20,37096.57995542642,108364.04079060009,2.9211329163174997,2.3100330685320047,82340.56920364646,2.368628206090783,0.01289551140692494,1.049329849764297,0.08282361933002144,0.5685111827393144
Nimbus Home,social,2024-10,21,38150.942748075475,91041.28234977854,2.386344236653788,2.411839716961726,73404.17188968773,2.1048661592069124,0.012945458370323371,0.8939119585226497,0.07563975187146717,0.5996404494214309
Nimbus Home,social,2024-11,22,42044.53285264024,107899.05662378005,2.566304090045429,2.772751165871816,115141.16088063114,2.4718661140304845,0.011740815733801908,0.9326270620612925,0.10380104536005581,0.6303018928105211
Nimbus Home,social,2024-12,23,37927.88857547423,101824.63105460329,2.684690207628573,2.0562648863731634,79109.68651928921,2.1839949170309376,0.012062213549335113,0.9624087520133442,0.09066084087665754,0.6360826680408441
Nimbus Home,social,2025-01,24,34012.30334098076,90697.70663427257,2.6666146577903964,2.4160659615961344,95837.98985795649,2.6555157633518927,0.011639464112207284,0.8608111269081787,0.09329485693764226,0.6063957970938768
Nimbus Home,social,2025-02,25,32202.096791231805,87370.91410425346,2.713205747771163,2.479290144876581,71494.74077416456,2.3128207481995062,0.010741588893707386,0.9961430144729966,0.11230178793938767,0.5653016567821011
Nimbus Home,social,2025-03,26,40647.53090380849,164631.89282904362,4.050231075994295,2.464181432633719,116660.57838421156,2.7296187052531087,0.013668245199061646,1.0524339776957325,0.12162133172930324,
Nimbus Home,social,2025-04,27,39917.34521087833,84965.82302283347,2.1285439343215256,2.1849637129323733,85482.40925838563,2.3029396483282447,0.012455598254218303,0.9053996912335127,0.08089760021490289,0.5737197647973362
Nimbus Home,social,2025-05,28,40613.679586433296,117010.00169172075,2.881049018045809,2.7972805080244747,120382.86360049041,2.780765589141242,0.015371915490946532,1.1571523627050408,0.10214125330877963,0.5947273686392229
Nimbus Home,social,2025-06,29,36170.083505622744,121940.17824293957,3.371299328739001,2.3432018893050155,69169.70406568887,2.168523783679637,0.011126054622127101,0.9227788343431313,0.09699613405274685,0.5491167001582967
Nimbus Home,social,2025-07,30,37446.30810201351,101977.0461701503,2.7232870565594407,2.7816749479336114,105328.47485894493,2.662960412205347,0.01183608969844472,0.9309133370053944,0.09442074016599467,0.6033920547434691
Nimbus Home,social,2025-08,31,36584.61697051457,99852.09157700317,2.729346371385523,2.496842705541395,88868.37143457984,2.402497593895463,0.013107750174345744,0.9276310701979293,0.09533596412997938,0.6197132525578462
Nimbus Home,social,2025-09,32,37327.45945317788,139636.0256973221,3.740839257289292,2.6269685071096753,103560.30597630587,2.7130050005963318,0.011709461345617476,0.8850413608178366,0.08976769155137487,0.5955863132821626
Nimbus Home,social,2025-10,33,,,,,,,0.010445143640521739,0.990537574740887,0.10893633693582665,0.6140026760562524
Nimbus Home,social,2025-11,34,40334.59834309146,96610.1533190869,2.3952179341742315,2.51424853433527,92555.12528157407,2.432609837164735,0.010913708805639837,0.9519043648493063,0.09691239980333458,0.5725255119670858
Nimbus Home,social,2025-12,35,40045.301756675064,107788.78019599467,2.6916710692042067,2.6119562191707733,112828.59605073433,2.6503762600845695,0.012121511163816939,1.1216983170164232,0.09382705469080406,0.5579373525640826
Pinebrook Pet Co.,affiliate,2024-09,20,18632.07952393299,72668.01432282542,3.9001558698524783,3.204705638458449,59115.227704513534,3.285179326332218,0.03151406050692371,1.327877438530611,0.13232428062480087,0.5873819420922457
Pinebrook Pet Co.,affiliate,2024-10,21,18115.35632727438,72366.63605023733,3.994767463739177,3.1261591083340012,61033.486746177026,3.396638557150104,0.029962820792309552,1.1631259894946782,0.11605262205244292,0.5553942421485668
Pinebrook Pet Co.,affiliate,2024-11,22,17448.14562265111,63754.6430979036,3.6539495071119528,3.148009179420424,50088.72637739765,3.0308161822887323,0.033504138641434325,1.1559094426754113,0.09938773494324371,0.6256337703636362
